FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-10,Southwest Airlines Co.,PHL,ATL,False,False,1400,1441.0,41.0,41.0,1626.0,21.0,92.0,125.0,105.0,666.0,2022,2,4,10,7,WN,WN,19393,WN,675,WN,19393,WN,N7749B,675,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,2.0,1400-1459,8.0,1449.0,1621.0,5.0,1605.0,21.0,1.0,1.0,1600-1659,3.0,0.0
2022-04-15,Southwest Airlines Co.,DEN,ICT,False,False,1340,1346.0,6.0,6.0,1552.0,0.0,52.0,85.0,66.0,420.0,2022,2,4,15,5,WN,WN,19393,WN,494,WN,19393,WN,N7830A,494,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12278,1227805,30928,"Wichita, KS",KS,20,Kansas,62,0.0,0.0,1300-1359,12.0,1358.0,1550.0,2.0,1605.0,-13.0,0.0,-1.0,1600-1659,2.0,0.0
2022-04-14,Southwest Airlines Co.,LAS,SJC,False,False,2135,2144.0,9.0,9.0,2308.0,13.0,72.0,80.0,84.0,386.0,2022,2,4,14,4,WN,WN,19393,WN,2538,WN,19393,WN,N8553W,2538,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14831,1483106,32457,"San Jose, CA",CA,6,California,91,0.0,0.0,2100-2159,10.0,2154.0,2306.0,2.0,2255.0,13.0,0.0,0.0,2200-2259,2.0,0.0
2022-04-06,Southwest Airlines Co.,PHX,SJC,False,False,1615,1747.0,92.0,92.0,1926.0,81.0,89.0,110.0,99.0,621.0,2022,2,4,6,3,WN,WN,19393,WN,2411,WN,19393,WN,N963WN,2411,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,14831,1483106,32457,"San Jose, CA",CA,6,California,91,1.0,6.0,1600-1659,6.0,1753.0,1922.0,4.0,1805.0,81.0,1.0,5.0,1800-1859,3.0,0.0
2022-04-10,Southwest Airlines Co.,LAX,PHX,False,False,915,920.0,5.0,5.0,1038.0,0.0,58.0,85.0,78.0,370.0,2022,2,4,10,7,WN,WN,19393,WN,2377,WN,19393,WN,N8814K,2377,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,0900-0959,11.0,931.0,1029.0,9.0,1040.0,-2.0,0.0,-1.0,1000-1059,2.0,0.0
2022-04-19,Southwest Airlines Co.,LAS,SBA,False,False,2000,2024.0,24.0,24.0,2128.0,13.0,50.0,75.0,64.0,289.0,2022,2,4,19,2,WN,WN,19393,WN,2689,WN,19393,WN,N7830A,2689,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14689,1468902,34689,"Santa Barbara, CA",CA,6,California,91,1.0,1.0,2000-2059,10.0,2034.0,2124.0,4.0,2115.0,13.0,0.0,0.0,2100-2159,2.0,0.0
2022-04-28,Southwest Airlines Co.,RSW,ATL,False,False,1705,1702.0,0.0,-3.0,1832.0,0.0,77.0,105.0,90.0,515.0,2022,2,4,28,4,WN,WN,19393,WN,1156,WN,19393,WN,N8504G,1156,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1700-1759,9.0,1711.0,1828.0,4.0,1850.0,-18.0,0.0,-2.0,1800-1859,3.0,0.0
2022-04-30,Southwest Airlines Co.,BWI,ORD,False,False,1745,2135.0,230.0,230.0,2331.0,281.0,145.0,125.0,176.0,621.0,2022,2,4,30,6,WN,WN,19393,WN,3463,WN,19393,WN,N745SW,3463,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,1.0,12.0,1700-1759,12.0,2147.0,2312.0,19.0,1850.0,281.0,1.0,12.0,1800-1859,3.0,0.0
2022-04-15,Southwest Airlines Co.,BWI,RSW,False,False,615,614.0,0.0,-1.0,843.0,0.0,136.0,155.0,149.0,919.0,2022,2,4,15,5,WN,WN,19393,WN,635,WN,19393,WN,N214WN,635,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,0.0,-1.0,0600-0659,9.0,623.0,839.0,4.0,850.0,-7.0,0.0,-1.0,0800-0859,4.0,0.0
2022-04-29,Southwest Airlines Co.,BUR,RNO,False,False,1320,1322.0,2.0,2.0,1428.0,0.0,55.0,75.0,66.0,374.0,2022,2,4,29,5,WN,WN,19393,WN,1823,WN,19393,WN,N490WN,1823,10800,1080003,32575,"Burbank, CA",CA,6,California,91,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,0.0,0.0,1300-1359,8.0,1330.0,1425.0,3.0,1435.0,-7.0,0.0,-1.0,1400-1459,2.0,0.0
2022-04-06,Southwest Airlines Co.,SNA,SMF,False,False,910,1002.0,52.0,52.0,1122.0,42.0,65.0,90.0,80.0,404.0,2022,2,4,6,3,WN,WN,19393,WN,2167,WN,19393,WN,N566WN,2167,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,1.0,3.0,0900-0959,11.0,1013.0,1118.0,4.0,1040.0,42.0,1.0,2.0,1000-1059,2.0,0.0
2022-04-05,Southwest Airlines Co.,HOU,HRL,False,False,1320,1323.0,3.0,3.0,1422.0,0.0,46.0,70.0,59.0,277.0,2022,2,4,5,2,WN,WN,19393,WN,1500,WN,19393,WN,N295WN,1500,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,12206,1220605,32206,"Harlingen/San Benito, TX",TX,48,Texas,74,0.0,0.0,1300-1359,11.0,1334.0,1420.0,2.0,1430.0,-8.0,0.0,-1.0,1400-1459,2.0,0.0
2022-04-07,Southwest Airlines Co.,LAX,OGG,False,False,710,709.0,0.0,-1.0,946.0,0.0,312.0,345.0,337.0,2486.0,2022,2,4,7,4,WN,WN,19393,WN,1385,WN,19393,WN,N8727M,1385,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,0.0,-1.0,0700-0759,20.0,729.0,941.0,5.0,955.0,-9.0,0.0,-1.0,0900-0959,10.0,0.0
2022-04-21,Southwest Airlines Co.,CRP,HOU,False,False,615,611.0,0.0,-4.0,701.0,0.0,34.0,60.0,50.0,187.0,2022,2,4,21,4,WN,WN,19393,WN,8,WN,19393,WN,N257WN,8,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,8.0,619.0,653.0,8.0,715.0,-14.0,0.0,-1.0,0700-0759,1.0,0.0
2022-04-07,Southwest Airlines Co.,SRQ,MDW,False,False,1845,1939.0,54.0,54.0,2124.0,54.0,134.0,165.0,165.0,1035.0,2022,2,4,7,4,WN,WN,19393,WN,1810,WN,19393,WN,N8813Q,1810,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,1.0,3.0,1800-1859,10.0,1949.0,2103.0,21.0,2030.0,54.0,1.0,3.0,2000-2059,5.0,0.0
2022-04-05,Southwest Airlines Co.,HOU,CHS,False,False,1125,1226.0,61.0,61.0,1552.0,72.0,133.0,135.0,146.0,928.0,2022,2,4,5,2,WN,WN,19393,WN,11,WN,19393,WN,N747SA,11,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,1.0,4.0,1100-1159,10.0,1236.0,1549.0,3.0,1440.0,72.0,1.0,4.0,1400-1459,4.0,0.0
2022-04-11,Southwest Airlines Co.,DEN,MSP,False,False,1440,1448.0,8.0,8.0,1722.0,0.0,84.0,110.0,94.0,680.0,2022,2,4,11,1,WN,WN,19393,WN,805,WN,19393,WN,N8605E,805,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,0.0,1400-1459,8.0,1456.0,1720.0,2.0,1730.0,-8.0,0.0,-1.0,1700-1759,3.0,0.0
2022-04-07,Southwest Airlines Co.,SJC,BUR,False,False,1915,1913.0,0.0,-2.0,2020.0,5.0,47.0,60.0,67.0,296.0,2022,2,4,7,4,WN,WN,19393,WN,2815,WN,19393,WN,N7864B,2815,14831,1483106,32457,"San Jose, CA",CA,6,California,91,10800,1080003,32575,"Burbank, CA",CA,6,California,91,0.0,-1.0,1900-1959,8.0,1921.0,2008.0,12.0,2015.0,5.0,0.0,0.0,2000-2059,2.0,0.0
2022-04-24,Southwest Airlines Co.,SJC,SAN,False,False,845,845.0,0.0,0.0,953.0,0.0,57.0,80.0,68.0,417.0,2022,2,4,24,7,WN,WN,19393,WN,2213,WN,19393,WN,N912WN,2213,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,0800-0859,10.0,855.0,952.0,1.0,1005.0,-12.0,0.0,-1.0,1000-1059,2.0,0.0
2022-04-30,Southwest Airlines Co.,ATL,DEN,False,False,1645,1642.0,0.0,-3.0,1758.0,0.0,173.0,195.0,196.0,1199.0,2022,2,4,30,6,WN,WN,19393,WN,3522,WN,19393,WN,N8678E,3522,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1600-1659,11.0,1653.0,1746.0,12.0,1800.0,-2.0,0.0,-1.0,1800-1859,5.0,0.0
2022-04-15,Southwest Airlines Co.,SAT,MSY,False,False,1230,1226.0,0.0,-4.0,1338.0,0.0,61.0,90.0,72.0,494.0,2022,2,4,15,5,WN,WN,19393,WN,1800,WN,19393,WN,N8649A,1800,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,0.0,-1.0,1200-1259,9.0,1235.0,1336.0,2.0,1400.0,-22.0,0.0,-2.0,1400-1459,2.0,0.0
2022-04-06,Southwest Airlines Co.,LAS,PHX,False,False,1735,1745.0,10.0,10.0,1835.0,0.0,41.0,70.0,50.0,255.0,2022,2,4,6,3,WN,WN,19393,WN,690,WN,19393,WN,N904WN,690,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,1700-1759,6.0,1751.0,1832.0,3.0,1845.0,-10.0,0.0,-1.0,1800-1859,2.0,0.0
2022-04-29,Southwest Airlines Co.,FLL,DAL,False,False,1905,2054.0,109.0,109.0,2249.0,89.0,154.0,195.0,175.0,1108.0,2022,2,4,29,5,WN,WN,19393,WN,2339,WN,19393,WN,N7874B,2339,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,1.0,7.0,1900-1959,15.0,2109.0,2243.0,6.0,2120.0,89.0,1.0,5.0,2100-2159,5.0,0.0
2022-04-04,Air Wisconsin Airlines Corp,IAD,DAY,False,False,1230,1220.0,0.0,-10.0,1352.0,0.0,69.0,96.0,92.0,368.0,2022,2,4,4,1,UA,UA_CODESHARE,19977,UA,3796,ZW,20046,ZW,N462AW,3796,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11267,1126702,31267,"Dayton, OH",OH,39,Ohio,44,0.0,-1.0,1200-1259,19.0,1239.0,1348.0,4.0,1406.0,-14.0,0.0,-1.0,1400-1459,2.0,0.0
2022-04-24,Southwest Airlines Co.,KOA,SJC,False,False,910,904.0,0.0,-6.0,1652.0,0.0,274.0,300.0,288.0,2384.0,2022,2,4,24,7,WN,WN,19393,WN,1274,WN,19393,WN,N8734Q,1274,12758,1275804,32758,"Kona, HI",HI,15,Hawaii,2,14831,1483106,32457,"San Jose, CA",CA,6,California,91,0.0,-1.0,0900-0959,10.0,914.0,1648.0,4.0,1710.0,-18.0,0.0,-2.0,1700-1759,10.0,0.0
2022-04-06,Southwest Airlines Co.,LAS,SAT,False,False,820,844.0,24.0,24.0,1300.0,15.0,124.0,145.0,136.0,1069.0,2022,2,4,6,3,WN,WN,19393,WN,1947,WN,19393,WN,N8537Z,1947,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,1.0,1.0,0800-0859,8.0,852.0,1256.0,4.0,1245.0,15.0,1.0,1.0,1200-1259,5.0,0.0
2022-04-15,Southwest Airlines Co.,TPA,BHM,False,False,1550,1549.0,0.0,-1.0,1624.0,4.0,67.0,90.0,95.0,459.0,2022,2,4,15,5,WN,WN,19393,WN,779,WN,19393,WN,N781WN,779,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,0.0,-1.0,1500-1559,22.0,1611.0,1618.0,6.0,1620.0,4.0,0.0,0.0,1600-1659,2.0,0.0
2022-04-10,Southwest Airlines Co.,ITO,HNL,False,False,550,548.0,0.0,-2.0,641.0,0.0,37.0,55.0,53.0,216.0,2022,2,4,10,7,WN,WN,19393,WN,1233,WN,19393,WN,N8732S,1233,12402,1240203,32402,"Hilo, HI",HI,15,Hawaii,2,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,0.0,-1.0,0001-0559,10.0,558.0,635.0,6.0,645.0,-4.0,0.0,-1.0,0600-0659,1.0,0.0
2022-04-23,Southwest Airlines Co.,ECP,DAL,False,False,1530,1525.0,0.0,-5.0,1726.0,0.0,99.0,120.0,121.0,674.0,2022,2,4,23,6,WN,WN,19393,WN,3108,WN,19393,WN,N8526W,3108,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,-1.0,1500-1559,8.0,1533.0,1712.0,14.0,1730.0,-4.0,0.0,-1.0,1700-1759,3.0,0.0
2022-04-11,Southwest Airlines Co.,SLC,LAS,False,False,1720,1748.0,28.0,28.0,1819.0,39.0,70.0,80.0,91.0,368.0,2022,2,4,11,1,WN,WN,19393,WN,1520,WN,19393,WN,N280WN,1520,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,1.0,1.0,1700-1759,18.0,1806.0,1816.0,3.0,1740.0,39.0,1.0,2.0,1700-1759,2.0,0.0
2022-04-14,Southwest Airlines Co.,IND,DEN,False,False,1855,1902.0,7.0,7.0,1959.0,19.0,153.0,165.0,177.0,977.0,2022,2,4,14,4,WN,WN,19393,WN,2575,WN,19393,WN,N8665D,2575,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1800-1859,17.0,1919.0,1952.0,7.0,1940.0,19.0,1.0,1.0,1900-1959,4.0,0.0
2022-04-13,Southwest Airlines Co.,SAN,OAK,False,False,1855,2018.0,83.0,83.0,2145.0,90.0,69.0,80.0,87.0,446.0,2022,2,4,13,3,WN,WN,19393,WN,2545,WN,19393,WN,N7873A,2545,14679,1467903,33570,"San Diego, CA",CA,6,California,91,13796,1379608,32457,"Oakland, CA",CA,6,California,91,1.0,5.0,1800-1859,12.0,2030.0,2139.0,6.0,2015.0,90.0,1.0,6.0,2000-2059,2.0,0.0
2022-04-11,Southwest Airlines Co.,TPA,SJU,False,False,1300,1307.0,7.0,7.0,1546.0,0.0,144.0,170.0,159.0,1237.0,2022,2,4,11,1,WN,WN,19393,WN,2796,WN,19393,WN,N488WN,2796,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,0.0,0.0,1300-1359,12.0,1319.0,1543.0,3.0,1550.0,-4.0,0.0,-1.0,1500-1559,5.0,0.0
2022-04-06,Southwest Airlines Co.,BWI,DAL,False,False,950,1000.0,10.0,10.0,1210.0,0.0,174.0,205.0,190.0,1209.0,2022,2,4,6,3,WN,WN,19393,WN,1497,WN,19393,WN,N8633A,1497,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,0.0,0900-0959,12.0,1012.0,1206.0,4.0,1215.0,-5.0,0.0,-1.0,1200-1259,5.0,0.0
2022-04-06,Southwest Airlines Co.,DAL,LIT,False,False,2140,2238.0,58.0,58.0,2336.0,51.0,39.0,65.0,58.0,296.0,2022,2,4,6,3,WN,WN,19393,WN,1548,WN,19393,WN,N239WN,1548,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,1.0,3.0,2100-2159,15.0,2253.0,2332.0,4.0,2245.0,51.0,1.0,3.0,2200-2259,2.0,0.0
2022-04-02,Southwest Airlines Co.,RSW,IND,False,False,2225,233.0,248.0,248.0,502.0,242.0,130.0,155.0,149.0,945.0,2022,2,4,2,6,WN,WN,19393,WN,2832,WN,19393,WN,N8633A,2832,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,1.0,12.0,2200-2259,14.0,247.0,457.0,5.0,100.0,242.0,1.0,12.0,0001-0559,4.0,0.0
2022-04-20,Southwest Airlines Co.,CLT,BWI,False,False,1835,1844.0,9.0,9.0,2016.0,1.0,60.0,100.0,92.0,361.0,2022,2,4,20,3,WN,WN,19393,WN,1393,WN,19393,WN,N8681M,1393,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,0.0,1800-1859,27.0,1911.0,2011.0,5.0,2015.0,1.0,0.0,0.0,2000-2059,2.0,0.0
2022-04-06,Southwest Airlines Co.,HOU,DAL,False,False,1500,1555.0,55.0,55.0,1658.0,53.0,42.0,65.0,63.0,239.0,2022,2,4,6,3,WN,WN,19393,WN,36,WN,19393,WN,N8802Q,36,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,1.0,3.0,1500-1559,17.0,1612.0,1654.0,4.0,1605.0,53.0,1.0,3.0,1600-1659,1.0,0.0
2022-04-14,Southwest Airlines Co.,OAK,PSP,False,False,2045,2147.0,62.0,62.0,2304.0,54.0,61.0,85.0,77.0,418.0,2022,2,4,14,4,WN,WN,19393,WN,1728,WN,19393,WN,N913WN,1728,13796,1379608,32457,"Oakland, CA",CA,6,California,91,14262,1426204,34262,"Palm Springs, CA",CA,6,California,91,1.0,4.0,2000-2059,12.0,2159.0,2300.0,4.0,2210.0,54.0,1.0,3.0,2200-2259,2.0,0.0
2022-04-03,Southwest Airlines Co.,DEN,OMA,False,False,1105,1124.0,19.0,19.0,1340.0,10.0,55.0,85.0,76.0,472.0,2022,2,4,3,7,WN,WN,19393,WN,4580,WN,19393,WN,N8509U,4580,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,1.0,1.0,1100-1159,17.0,1141.0,1336.0,4.0,1330.0,10.0,0.0,0.0,1300-1359,2.0,0.0
2022-04-03,Southwest Airlines Co.,AUS,BWI,False,False,515,604.0,49.0,49.0,954.0,29.0,157.0,190.0,170.0,1342.0,2022,2,4,3,7,WN,WN,19393,WN,1818,WN,19393,WN,N960WN,1818,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,3.0,0001-0559,10.0,614.0,951.0,3.0,925.0,29.0,1.0,1.0,0900-0959,6.0,0.0
2022-04-12,Southwest Airlines Co.,LAS,GEG,False,False,2130,2248.0,78.0,78.0,103.0,78.0,116.0,135.0,135.0,806.0,2022,2,4,12,2,WN,WN,19393,WN,899,WN,19393,WN,N489WN,899,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11884,1188402,31884,"Spokane, WA",WA,53,Washington,93,1.0,5.0,2100-2159,17.0,2305.0,101.0,2.0,2345.0,78.0,1.0,5.0,2300-2359,4.0,0.0
2022-04-10,Southwest Airlines Co.,HOU,MCO,False,False,800,809.0,9.0,9.0,1107.0,0.0,100.0,135.0,118.0,849.0,2022,2,4,10,7,WN,WN,19393,WN,1133,WN,19393,WN,N8567Z,1133,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,0800-0859,11.0,820.0,1100.0,7.0,1115.0,-8.0,0.0,-1.0,1100-1159,4.0,0.0
2022-04-11,Southwest Airlines Co.,SJC,SAN,False,False,655,651.0,0.0,-4.0,806.0,0.0,62.0,85.0,75.0,417.0,2022,2,4,11,1,WN,WN,19393,WN,391,WN,19393,WN,N7811F,391,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,0600-0659,10.0,701.0,803.0,3.0,820.0,-14.0,0.0,-1.0,0800-0859,2.0,0.0
2022-04-02,Southwest Airlines Co.,STL,RSW,False,False,715,721.0,6.0,6.0,1127.0,52.0,137.0,140.0,186.0,979.0,2022,2,4,2,6,WN,WN,19393,WN,3889,WN,19393,WN,N7864B,3889,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,0.0,0.0,0700-0759,10.0,731.0,1048.0,39.0,1035.0,52.0,1.0,3.0,1000-1059,4.0,0.0
2022-04-14,Southwest Airlines Co.,MDW,SRQ,False,False,1525,1745.0,140.0,140.0,2119.0,134.0,136.0,160.0,154.0,1035.0,2022,2,4,14,4,WN,WN,19393,WN,1789,WN,19393,WN,N413WN,1789,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,1.0,9.0,1500-1559,14.0,1759.0,2115.0,4.0,1905.0,134.0,1.0,8.0,1900-1959,5.0,0.0
2022-04-07,Southwest Airlines Co.,HNL,OAK,False,False,850,845.0,0.0,-5.0,1637.0,0.0,270.0,310.0,292.0,2409.0,2022,2,4,7,4,WN,WN,19393,WN,1468,WN,19393,WN,N8320J,1468,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,0800-0859,18.0,903.0,1633.0,4.0,1700.0,-23.0,0.0,-2.0,1700-1759,10.0,0.0
2022-04-15,Southwest Airlines Co.,MDW,DTW,False,False,1555,1609.0,14.0,14.0,1808.0,8.0,41.0,65.0,59.0,228.0,2022,2,4,15,5,WN,WN,19393,WN,460,WN,19393,WN,N8557Q,460,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1500-1559,11.0,1620.0,1801.0,7.0,1800.0,8.0,0.0,0.0,1800-1859,1.0,0.0
2022-04-19,Southwest Airlines Co.,DCA,DAL,False,False,920,927.0,7.0,7.0,1140.0,5.0,170.0,195.0,193.0,1184.0,2022,2,4,19,2,WN,WN,19393,WN,1640,WN,19393,WN,N209WN,1640,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,0.0,0900-0959,21.0,948.0,1138.0,2.0,1135.0,5.0,0.0,0.0,1100-1159,5.0,0.0
2022-04-12,Southwest Airlines Co.,LAS,SLC,False,False,2255,2320.0,25.0,25.0,134.0,24.0,60.0,75.0,74.0,368.0,2022,2,4,12,2,WN,WN,19393,WN,1402,WN,19393,WN,N457WN,1402,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,1.0,1.0,2200-2259,10.0,2330.0,130.0,4.0,110.0,24.0,1.0,1.0,0001-0559,2.0,0.0
2022-04-02,Southwest Airlines Co.,BNA,JAX,False,False,2045,2116.0,31.0,31.0,2334.0,24.0,62.0,85.0,78.0,483.0,2022,2,4,2,6,WN,WN,19393,WN,3281,WN,19393,WN,N965WN,3281,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,1.0,2.0,2000-2059,11.0,2127.0,2329.0,5.0,2310.0,24.0,1.0,1.0,2300-2359,2.0,0.0
2022-04-28,Southwest Airlines Co.,BOS,BWI,False,False,820,815.0,0.0,-5.0,928.0,0.0,57.0,90.0,73.0,369.0,2022,2,4,28,4,WN,WN,19393,WN,440,WN,19393,WN,N567WN,440,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,-1.0,0800-0859,13.0,828.0,925.0,3.0,950.0,-22.0,0.0,-2.0,0900-0959,2.0,0.0
2022-04-05,Southwest Airlines Co.,HOU,SAT,False,False,2135,2204.0,29.0,29.0,2252.0,22.0,36.0,55.0,48.0,192.0,2022,2,4,5,2,WN,WN,19393,WN,949,WN,19393,WN,N411WN,949,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,1.0,1.0,2100-2159,10.0,2214.0,2250.0,2.0,2230.0,22.0,1.0,1.0,2200-2259,1.0,0.0
2022-04-28,Southwest Airlines Co.,BWI,FLL,False,False,615,610.0,0.0,-5.0,830.0,0.0,127.0,155.0,140.0,925.0,2022,2,4,28,4,WN,WN,19393,WN,451,WN,19393,WN,N919WN,451,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,0.0,-1.0,0600-0659,8.0,618.0,825.0,5.0,850.0,-20.0,0.0,-2.0,0800-0859,4.0,0.0
2022-04-20,Southwest Airlines Co.,PHX,DAL,False,False,635,634.0,0.0,-1.0,1039.0,0.0,112.0,135.0,125.0,879.0,2022,2,4,20,3,WN,WN,19393,WN,19,WN,19393,WN,N412WN,19,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,10.0,644.0,1036.0,3.0,1050.0,-11.0,0.0,-1.0,1000-1059,4.0,0.0
2022-04-03,Southwest Airlines Co.,BUF,MDW,False,False,2010,2013.0,3.0,3.0,2041.0,0.0,75.0,95.0,88.0,468.0,2022,2,4,3,7,WN,WN,19393,WN,1803,WN,19393,WN,N8534Z,1803,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,2000-2059,7.0,2020.0,2035.0,6.0,2045.0,-4.0,0.0,-1.0,2000-2059,2.0,0.0
